order_id,customer_id,product_id,order_date,order_time,region,category,quantity,unit_price,discount_pct,payment_method,customer_age,rating,return_flag,shipping_city
ORD001911,CUST00250,PROD0115,2023/02/14,17:53:22,South,Clohing,2,48.02,16.7,Cash,24.0,4.0,Yes,Seattle
ORD001148,CUST00388,PROD0156,07-05-2022,19:52:09,SOUTH,Toys,4,$52.34,35.1,Bank Transfer,,2.9,No,Atlanta
ORD001753,CUST00186,PROD0033,15/07/2023,13:46:25,  Central  ,Books,4,39.65,6.0,PayPal,,4.4,No,Chicago
ORD001402,CUST00586,PROD0192,2022/01/28,21:11:30,North,Clothing,8,133,14.8,Cash,20.0,4.0,No,Houston
ORD002273,CUST00511,PROD0005,08-19-2023,18:28:27,South,Sports,10,193.0,23.5,Debit Card,41.0,3.9,No,  Atlanta  
ORD001340,CUST00056,PROD0138,2022/02/14,19:30:30,Central,clothing,5,71.43,36.5,PayPal,40.0,1.6,No,DALLAS
ORD002494,CUST00287,PROD0046,2022/11/01,16:44:30,South,Electronics,8,365.54,3.3,Bank Transfer,30.0,1.0,No,seattle
ORD001987,CUST00531,PROD0058,11-21-2023,07:48:51,East,Toys,3,USD 26.77,5.0,Bank Transfer,,3.1,No,Chicago
ORD001200,CUST00087,PROD0113,03-20-2022,18:15:42,EAST,Books,3,USD 374.24,13.8,Cash,71.0,1.7,No,Atlanta
ORD002115,,PROD0037,2023/10/18,07:31:16,East,Toys,10,95.97,24.7,PayPal,60.0,2.1,No,Seattle
ORD001732,CUST00103,PROD0179,24/12/2022,12:10:03,EAST,Beauty,9,260.33,24.9,Credit Card,55.0,3.4,No,Los Angeles
ORD001540,CUST00169,PROD0041,01-24-2023,12:11:52,North,toys,10,48.03,8.4,PayPal,70.0,1.2,No,Chicago
ORD001691,CUST00313,PROD0191,27/11/2023,14:53:54,East,Beuaty,4,220.93,9.5,Cash,73.0,,No,  Miami  
ORD001609,,PROD0079,06-14-2022,06:36:28,Central,Toys,8,$347.42,32.2,PayPal,50.0,4.9,No,Dallas
ORD002484,CUST00589,PROD0059,12-27-2022,17:28:54,South,Sports,8,65.03,17.8,Credit Card,,2.7,Yes,  Denver  
ORD001955,CUST00488,PROD0093,15/05/2022,07:30:01,Central,Toys,6,183.53,28.3,PayPal,68.0,3.9,No,Phoenix
ORD001280,CUST00043,PROD0098,17/08/2023,21:20:17,West,Electrnics,7,775.66,,PayPal,59.0,99,Yes,  Phoenix  
ORD001410,CUST00183,PROD0166,12/04/2022,18:58:04,East,Electronics,9,485.75,17.4,Bank Transfer,,3.0,No,Los Angeles
ORD002427,CUST00297,PROD0123,2022/09/24,21:48:15,central,Toys,9,338.77,32.1,Credit Card,44.0,3.6,Yes,Miami
ORD002548,CUST00324,PROD0084,26/03/2022,16:40:29,East,Electronics,5,416.52,16.9,Credit Card,47.0,2.1,No,Seattle
ORD002705,CUST00217,PROD0137,04-23-2022,03:27:27,west,Electronics,3,$105.87,11.4,Credit Card,49.0,1.7,Yes,Chicago
ORD001687,CUST00430,PROD0046,10-28-2023,17:42:31,South,Beauty,4,217,6.0,PayPal,64.0,1.1,No,Miami
ORD001335,CUST00392,PROD0161,19/08/2023,20:05:56,Central,Beauty,1,348.84,27.3,Debit Card,69.0,3.9,No,SEATTLE
ORD001642,CUST00068,PROD0163,12/07/2023,06:08:02,East,Sports,4,235.14,6.0,Debit Card,62.0,1.2,Yes,seattle
ORD001314,CUST00416,PROD0170,01-20-2022,17:15:47,south,Electronics,1,293.01 USD,27.4,Bank Transfer,51.0,4.3,Yes,Dallas
ORD001782,CUST00124,PROD0025,2022/12/06,16:54:25,  East  ,Home & Gardeen,2,134.02,25.7,Cash,30.0,99,No,Los Angeles
ORD002422,CUST00264,PROD0123,2022/11/03,07:24:40,Central,,1,419.61,,Bank Transfer,68.0,,No,Phoenix
ORD002734,CUST00439,PROD0024,04/01/2022,17:11:59,SOUTH,,6,145,12.7,Bank Transfer,61.0,4.0,No,Atlanta
ORD002730,CUST00358,PROD0116,28/08/2022,13:35:17,SOUTH,Electronics,10,429.73,21.9,Cash,62.0,4.3,Yes,  Chicago  
ORD002274,CUST00565,PROD0079,14/11/2022,19:13:22,EAST,toys,7,251.4,13.1,Credit Card,49.0,4.6,No,Chicago
ORD002575,CUST00591,PROD0035,09-27-2023,06:43:06,South,Home & Garden,6,264.39,27.9,PayPal,49.0,1.3,No,PHOENIX
ORD001092,CUST00274,PROD0168,22/09/2022,07:17:55,  East  ,Books,3,327.92,12.9,Cash,63.0,4.5,Yes,Dallas
ORD001834,CUST00598,PROD0112,09-14-2022,04:22:15,West,home & garden,5,177.47,34.7,Credit Card,75.0,3.5,No,  Seattle  
ORD001592,CUST00061,PROD0079,01/02/2022,20:23:27,central,Books,7,$250.29,39.9,Bank Transfer,67.0,2.5,No,ATLANTA
ORD002294,CUST00459,PROD0188,2023/12/11,07:52:51,East,books,2,171.67,2.5,PayPal,53.0,2.5,No,Miami
ORD001394,CUST00440,PROD0098,02-08-2022,04:32:15,West,,9,387.09,30.5,Credit Card,41.0,99,No,LOS ANGELES
ORD002562,CUST00401,PROD0094,15/05/2022,17:29:48,  South  ,Clothing,7,120.22,9.0,Bank Transfer,64.0,1.1,Yes,Miami
ORD002069,CUST00308,PROD0042,09-12-2023,13:39:22,North,Books,5,351.38,14.7,Bank Transfer,75.0,1.5,No,CHICAGO
ORD001575,CUST00525,PROD0051,03/10/2023,21:10:03,  North  ,ELECTRONICS,2,1117.48,31.7,Bank Transfer,35.0,3.8,No,Seattle
ORD001573,CUST00253,PROD0140,11-05-2023,13:55:12,East,Electronics,10,845.55,16.2,Cash,39.0,4.7,No,Seattle
ORD002668,CUST00526,PROD0009,2023/08/14,20:10:23,North,home & garden,7,28.37,29.4,Debit Card,,2.0,No,Dallas
ORD002302,CUST00588,PROD0097,2023/11/02,22:20:36,South,Books,5,226.24 USD,38.4,Credit Card,30.0,3.1,No,Phoenix
ORD001735,CUST00503,PROD0144,02-18-2022,20:56:26,  Central  ,Electronics,6,301.72,21.9,Credit Card,,4.6,Yes,Houston
ORD002617,CUST00057,PROD0115,06/09/2023,11:01:05,Central,Electronics,7,832.45,29.3,Cash,38.0,4.7,No,New York
ORD001279,CUST00532,PROD0149,06/08/2022,21:30:17,south,Home & Garden,6,135.51 USD,8.3,Cash,20.0,4.7,No,dallas
ORD001337,CUST00453,PROD0159,05/11/2022,15:25:26,Central,Home & Garden,10,376.53,25.0,PayPal,72.0,1.5,No,Chicago
ORD001227,CUST00197,PROD0122,2023/05/06,22:54:45,north,Boks,9,-15.0,7.2,Debit Card,24.0,3.4,No,  Los Angeles  
ORD001008,CUST00060,PROD0136,2023/10/24,21:32:58,East,Toys,6,221.46,2.7,Bank Transfer,,4.8,No,Houston
ORD002109,CUST00582,PROD0087,10-04-2022,07:56:22,Central,Electronics,7,292.46,,,69.0,1.4,Yes,Chicago
ORD002563,CUST00223,PROD0198,12-27-2023,16:10:13,,Electronics,9,1134.56,,Cash,31.0,,No,dallas
ORD002416,CUST00239,PROD0026,11/06/2022,14:35:46,  South  ,beauty,9,263.5,22.6,Debit Card,0.0,4.1,No,dallas
ORD001068,CUST00010,PROD0035,2023/05/19,22:31:56,North,,6,755.12,13.2,Bank Transfer,25.0,2.9,No,Seattle
ORD002655,CUST00378,PROD0079,2022/11/13,12:24:32,,Toys,4,263.71,6.8,Bank Transfer,75.0,2.0,No,Dallas
ORD002120,CUST00558,PROD0136,03-23-2022,09:27:59,South,Toys,1,350.81,34.6,Credit Card,54.0,1.4,Yes,Miami
ORD002365,CUST00252,PROD0013,2022/02/25,07:33:34,South,Boooks,2,13.83,32.8,,,2.9,No,Denver
ORD002145,CUST00412,PROD0103,07/07/2023,13:22:54,  East  ,Electronics,10,325.22,17.6,Debit Card,19.0,4.9,No,  Miami  
ORD002180,CUST00150,PROD0150,25/08/2022,17:17:53,East,Toys,8,301.98,20.2,Debit Card,-5.0,4.7,No,dallas
ORD002566,,PROD0124,14/07/2023,10:59:26,North,CLOTHING,6,175.74,18.1,PayPal,18.0,3.6,Yes,Phoenix
ORD002698,CUST00270,PROD0124,02/10/2023,09:31:43,South,Books,10,88.53,28.7,PayPal,36.0,3.5,No,CHICAGO
ORD001024,CUST00067,PROD0031,16/07/2023,15:05:15,East,Electronics,1,$162.97,9.0,Bank Transfer,57.0,2.7,No,houston
ORD001633,,PROD0141,2022/05/02,10:29:38,West,Clothiing,8,172.72,14.6,Debit Card,61.0,2.4,Yes,MIAMI
ORD001470,CUST00288,PROD0011,12-28-2023,20:06:48,  North  ,Clothing,2,164.1,30.7,Debit Card,,2.5,No,DALLAS
ORD001557,CUST00380,PROD0074,2023/08/23,08:51:18,West,Books,10,280.65,39.7,Bank Transfer,46.0,4.7,No,Miami
ORD001293,CUST00255,PROD0097,2023/05/10,08:23:25,Central,Books,4,234,17.3,Cash,65.0,2.8,No,denver
ORD001772,CUST00524,PROD0154,11/02/2022,21:03:59,South,Beauty,8,$10.57,35.2,Credit Card,46.0,2.6,No,Phoenix
ORD002262,CUST00427,PROD0146,02-19-2022,09:30:02,West,sports,3,345,3.0,,39.0,1.4,No,Chicago
ORD002715,CUST00266,PROD0067,2023/06/19,21:13:45,East,Beauty,7,286.3,26.4,PayPal,58.0,4.5,No,Los Angeles
ORD002188,CUST00403,PROD0064,2023/08/27,06:08:20,Central,Sprots,4,41.85,9.7,Debit Card,28.0,4.9,No,Denver
ORD002022,CUST00054,PROD0030,03-12-2022,13:29:10,Central,Electronics,3,9999,29.0,Cash,43.0,4.5,No,miami
ORD001120,CUST00530,PROD0168,2022/04/02,10:46:01,South,Beauty,10,$324.12,15.5,PayPal,43.0,2.2,No,atlanta
ORD001905,CUST00373,PROD0154,20/07/2022,18:52:07,Central,Clothing,10,92.98,17.8,PayPal,46.0,2.7,No,Seattle
ORD002306,CUST00455,PROD0004,26/06/2023,11:15:43,north,Home & Garden,1,180.76,19.3,Bank Transfer,51.0,1.1,No,Denver
ORD002388,CUST00159,PROD0131,05/07/2023,16:58:32,South,Sports,7,185.04,15.4,Cash,66.0,3.3,No,denver
ORD002334,CUST00025,PROD0043,12-10-2023,20:25:08,West,Clohing,9,49.76,12.5,Cash,40.0,2.8,No,atlanta
ORD001510,CUST00192,PROD0015,26/04/2023,06:32:32,North,BOOKS,3,$13.41,5.3,Bank Transfer,72.0,1.7,Yes,Denver
ORD001179,CUST00193,PROD0060,05/02/2022,13:38:14,South,Toys,10,82.05,5.4,Bank Transfer,48.0,2.4,No,Houston
ORD002093,CUST00592,PROD0016,2023/06/01,10:48:09,East,Toys,1,345.05,2.3,PayPal,32.0,4.9,No,Denver
ORD002183,CUST00592,PROD0001,04/06/2023,08:47:11,East,BOOKS,6,162.56,13.5,PayPal,49.0,1.7,No,  Seattle  
ORD001815,CUST00266,PROD0020,2022/02/21,12:37:33,Central,Books,7,318.51,27.4,PayPal,57.0,4.5,Yes,seattle
ORD002528,CUST00499,PROD0122,14/02/2023,08:58:46,South,CLOTHING,4,23.47,12.4,PayPal,,2.8,Yes,Chicago
ORD001863,CUST00362,PROD0095,03-23-2022,13:55:56,North,Toys,5,USD 176.91,12.6,Cash,35.0,1.6,No,seattle
ORD002082,CUST00280,PROD0008,2022/11/22,19:50:27,east,Home & Garden,6,132.76,24.0,PayPal,23.0,0,No,Denver
ORD002208,CUST00029,PROD0009,2022/07/01,12:03:50,East,Books,4,200.63,12.4,Bank Transfer,61.0,1.5,No,LOS ANGELES
ORD002149,CUST00523,PROD0086,05/10/2022,07:15:58,South,Clothing,5,122.98,13.9,PayPal,41.0,99,Yes,Phoenix
ORD002289,CUST00494,PROD0058,25/10/2023,08:36:27,South,Toys,10,332.64,28.3,Debit Card,34.0,1.6,No,NEW YORK
ORD002586,CUST00461,PROD0139,06-24-2022,16:24:56,north,Electronics,3,USD 480.10,10.7,Cash,42.0,3.9,No,houston
ORD002658,CUST00394,PROD0086,25/06/2023,07:19:40,  Central  ,HOME & GARDEN,4,$51.48,4.3,Debit Card,33.0,3.1,No,  Seattle  
ORD001380,CUST00040,PROD0067,2022/03/22,13:03:45,  South  ,Home & Garden,8,207.62,14.1,Credit Card,72.0,1.1,No,PHOENIX
ORD001604,CUST00255,PROD0028,06-22-2022,12:45:26,south,Clothiing,10,139.66,13.7,Debit Card,18.0,2.9,No,PHOENIX
ORD002489,CUST00524,PROD0145,2023/04/01,21:28:54,Central,Clothing,8,99.66,8.7,PayPal,67.0,4.6,No,New York
ORD002582,CUST00046,PROD0139,2023/10/28,18:22:47,East,Electronics,3,USD 275.23,39.5,Bank Transfer,29.0,4.9,No,Chicago
ORD001550,CUST00378,PROD0120,04-18-2022,16:46:08,Central,Beauty,9,281.99,1.5,PayPal,39.0,3.8,No,  Los Angeles  
ORD002171,CUST00304,PROD0128,2023/06/27,20:01:42,East,Clothing,6,39.62,23.1,PayPal,18.0,5.0,Yes,Seattle
ORD001251,CUST00405,PROD0054,05-03-2022,12:54:01,  North  ,Clothing,1,35.64,25.0,Credit Card,71.0,,Yes,miami
ORD002681,,PROD0084,06-27-2022,15:53:37,  West  ,Electronics,2,866.59,32.5,Debit Card,45.0,1.9,No,ATLANTA
ORD001212,CUST00114,PROD0164,15/08/2023,01:50:50,West,Beauty,6,USD 173.11,34.2,Credit Card,53.0,4.6,No,Miami
ORD002744,CUST00295,PROD0103,2022/09/15,06:09:01,West,Beauty,2,204.12,0.6,Debit Card,26.0,1.8,No,MIAMI
ORD001330,CUST00236,PROD0001,07-03-2023,08:15:23,  North  ,Clothing,7,110.86,38.3,Debit Card,48.0,4.4,No,New York
ORD001432,CUST00204,PROD0106,11-23-2023,10:07:41,SOUTH,Buety,10,111.02,21.1,Credit Card,71.0,4.2,Yes,MIAMI
ORD001276,CUST00004,PROD0085,08/11/2022,21:47:49,SOUTH,SPORTS,8,USD 280.36,39.6,Debit Card,70.0,2.5,No,Phoenix
ORD002616,CUST00278,PROD0099,2022/04/01,22:14:42,NORTH,HOME & GARDEN,8,297.01,20.4,Bank Transfer,-5.0,3.0,No,Denver
ORD002335,,PROD0180,11-07-2023,16:45:50,North,Clothing,1,86.91,9.5,Credit Card,22.0,3.7,Yes,Phoenix
ORD002469,CUST00445,PROD0028,02-10-2023,06:03:38,North,Tois,1,245.9,12.9,Credit Card,73.0,2.4,No,Chicago
ORD001291,CUST00128,PROD0052,05-08-2022,02:31:18,  West  ,Toys,4,297.79,23.9,Credit Card,64.0,1.8,No,dallas
ORD001901,CUST00202,PROD0097,2022/01/09,10:49:41,  East  ,Bokks,1,-50.00,24.5,Credit Card,53.0,3.1,No,houston
ORD001448,,PROD0161,12-24-2022,22:02:25,SOUTH,Electronics,8,124.65,22.7,Bank Transfer,31.0,2.7,No,Phoenix
ORD002559,CUST00444,PROD0008,21/02/2023,14:30:04,Central,Clohing,7,143.14,13.7,Cash,46.0,3.3,No,houston
ORD002518,CUST00159,PROD0003,06-15-2022,22:27:07,south,sports,10,354.29,4.3,Debit Card,71.0,2.4,Yes,Atlanta
ORD002578,CUST00196,PROD0182,15/01/2023,11:10:13,East,Sports,9,37.50,4.5,Cash,28.0,2.5,No,  Miami  
ORD001303,CUST00549,PROD0152,28/04/2022,22:42:38,west,beauty,7,161.38,12.6,Debit Card,47.0,2.6,No,los angeles
ORD002551,CUST00523,PROD0164,2022/10/04,16:56:52,South,Clothing,4,162.28,17.2,Debit Card,70.0,1.7,No,Dallas
ORD002697,CUST00558,PROD0163,05-10-2022,13:49:57,east,home & garden,7,63.20,16.6,Debit Card,73.0,4.6,No,Phoenix
ORD001940,CUST00274,PROD0027,2023/06/05,09:01:26,East,Books,5,31.48,27.6,Bank Transfer,42.0,4.0,No,Seattle
ORD001067,CUST00162,PROD0166,07-21-2022,15:20:18,East,Books,8,374.66,21.4,Debit Card,32.0,4.1,No,Phoenix
ORD001019,CUST00482,PROD0064,24/01/2023,07:48:01,North,Electronics,6,$684.15,18.9,Credit Card,26.0,1.1,Yes,Phoenix
ORD001324,CUST00137,PROD0072,20/07/2022,02:14:46,West,Home & Garden,1,125.01,31.1,Credit Card,73.0,4.9,No,seattle
ORD002284,CUST00598,PROD0197,05-11-2023,15:27:16,South,Beauty,7,336.12,10.3,PayPal,19.0,2.0,No,Atlanta
ORD002660,CUST00447,PROD0075,2023/11/25,20:44:27,East,Clothing,2,$65.44,28.3,Credit Card,46.0,2.5,No,NEW YORK
ORD002433,CUST00285,PROD0175,2023/08/04,09:24:12,  Central  ,Clothing,5,84.31,18.8,Credit Card,61.0,2.3,No,New York
ORD002424,CUST00394,PROD0155,2022/06/06,17:36:21,East,Electronics,6,843.02,17.6,Credit Card,19.0,-1,No,Los Angeles
ORD001054,CUST00196,PROD0095,12/05/2022,14:07:51,  East  ,HOME & GARDEN,1,$346.23,13.6,PayPal,42.0,2.6,No,  Phoenix  
ORD001963,CUST00426,PROD0196,24/04/2023,10:56:32,East,TOYS,10,193.64,32.4,Credit Card,23.0,2.7,No,Atlanta
ORD001931,CUST00366,PROD0168,12-17-2023,04:51:21,West,Toys,5,68.51,36.6,,29.0,2.5,Yes,Miami
ORD002702,CUST00533,PROD0178,2022/03/15,07:54:11,West,Clothing,6,78.36,28.2,PayPal,,,Yes,Dallas
ORD001150,CUST00549,PROD0143,19/07/2023,12:26:35,  East  ,Clothing,5,USD 75.33,39.5,Cash,34.0,2.5,No,Atlanta
ORD002508,CUST00019,PROD0080,2022/02/07,08:53:38,WEST,home & garden,1,268.38,3.3,Bank Transfer,,7,No,New York
ORD002121,CUST00446,PROD0107,22/04/2022,17:55:08,East,Home & Garden,9,139.67,5.7,PayPal,52.0,3.8,No,Atlanta
ORD002517,CUST00557,PROD0098,03-26-2022,10:51:03,  East  ,Home&Garden,6,238.17,15.0,Credit Card,48.0,2.1,No,Miami
ORD002130,CUST00265,PROD0105,03-03-2022,09:13:48,North,Toys,8,252.84,7.1,Debit Card,49.0,3.8,No,  Miami  
ORD001743,CUST00240,PROD0007,2023/03/02,06:22:50,North,Home & Garden,6,$280.63,19.0,,27.0,4.8,No,Denver
ORD002538,CUST00185,PROD0080,01/07/2023,11:52:40,East,Beauty,4,155.36 USD,,Bank Transfer,43.0,3.4,No,Houston
ORD001749,CUST00383,PROD0108,15/01/2023,15:52:00,North,Books,9,291.89,34.8,Cash,72.0,5.0,No,Phoenix
ORD001755,CUST00258,PROD0139,2023/03/05,16:44:59,South,Electronics,9,$1167.24,12.1,PayPal,18.0,3.4,No,Miami
ORD002048,CUST00066,PROD0176,2022/03/15,14:08:35,,Clohing,4,111,3.3,,35.0,4.9,No,Seattle
ORD001811,CUST00093,PROD0080,06-17-2023,00:29:12,West,Home & Garden,3,244.18,26.6,Credit Card,46.0,1.9,No,chicago
ORD001661,CUST00190,PROD0122,15/03/2022,22:34:39,East,Electronics,1,810.28,37.4,PayPal,58.0,2.7,No,Miami
ORD002659,CUST00315,PROD0086,2023/03/03,06:54:23,NORTH,Books,8,119.98,19.1,Bank Transfer,75.0,3.5,No,  Chicago  
ORD002106,CUST00416,PROD0061,10-11-2022,17:24:02,central,Clothing,2,44.17,8.4,Credit Card,20.0,1.3,No,MIAMI
ORD001255,CUST00349,PROD0027,25/06/2022,22:38:42,South,Beauty,9,28.2,38.5,Debit Card,47.0,4.7,No,Chicago
ORD001934,CUST00004,PROD0124,2022/12/06,06:20:17,North,Beauty,3,233.96,2.7,PayPal,27.0,3.5,No,  Atlanta  
ORD001869,CUST00379,PROD0085,19/02/2022,08:06:57,WEST,beauty,6,372.91,21.2,Credit Card,75.0,1.4,No,new york
ORD002675,CUST00414,PROD0047,08-20-2022,22:21:07,central,home & garden,2,37.80,31.9,Cash,29.0,3.8,No,Denver
ORD001892,CUST00062,PROD0051,06-24-2022,06:03:29,west,Sports,3,22.43,7.8,Debit Card,66.0,4.7,Yes,new york
ORD001873,CUST00494,PROD0125,18/06/2023,19:27:35,north,Sports,6,26.89 USD,8.1,PayPal,67.0,1.8,No,new york
ORD001613,CUST00275,PROD0038,02/01/2022,20:21:47,West,Electronics,7,836.92,37.8,PayPal,26.0,4.4,No,Seattle
ORD002403,,PROD0063,2023/04/28,20:10:01,NORTH,Home & Garden,9,45.28,16.9,Credit Card,71.0,2.9,No,Denver
ORD002100,CUST00598,PROD0121,06-24-2022,11:19:09,east,Books,1,250.1,30.4,PayPal,54.0,1.6,No,  Dallas  
ORD001388,CUST00335,PROD0010,17/03/2022,16:57:59,West,Sports,8,140.78,7.6,Credit Card,38.0,4.7,No,denver
ORD001936,CUST00079,PROD0108,2022/09/22,12:17:57,  North  ,Tois,3,83.28,38.0,PayPal,31.0,3.1,No,Los Angeles
ORD001406,CUST00516,PROD0067,27/09/2022,14:13:29,  North  ,Clothing,5,137.62,7.5,Debit Card,58.0,,No,Dallas
ORD002315,CUST00512,PROD0182,05-19-2022,14:54:41,Central,Sports,2,$41.49,2.4,Debit Card,24.0,5.0,No,Dallas
ORD001794,CUST00202,PROD0175,26/06/2022,08:23:12,NORTH,Toys,6,397.78,25.4,Credit Card,64.0,99,No,Phoenix
ORD001715,,PROD0127,06/03/2023,19:50:07,north,Sports,5,56.78,19.0,PayPal,22.0,1.7,No,NEW YORK
ORD002134,CUST00099,PROD0109,08-22-2022,06:52:37,CENTRAL,Sports,3,204.66,34.7,Cash,52.0,2.6,No,miami
ORD002023,CUST00368,PROD0069,28/08/2022,14:46:28,west,books,6,235.76,39.5,Debit Card,31.0,1.3,No,Phoenix
ORD002055,CUST00508,PROD0124,05/11/2022,22:55:56,central,BOOKS,6,13.37,,Debit Card,57.0,3.2,No,Los Angeles
ORD002589,CUST00271,PROD0176,20/09/2022,09:16:14,  West  ,Clothing,10,175.4,8.2,Cash,56.0,4.1,No,Denver
ORD001246,CUST00005,PROD0085,09-25-2022,21:43:06,CENTRAL,Electronics,7,719.28,37.2,Debit Card,55.0,0,Yes,  Denver  
ORD001145,CUST00370,PROD0163,07-16-2023,09:45:33,South,Clothiing,1,166.45,22.8,PayPal,52.0,4.3,No,MIAMI
ORD002689,CUST00054,PROD0114,03/05/2022,09:41:24,North,Toys,3,226.3,27.6,Credit Card,65.0,4.5,No,  Dallas  
ORD002152,CUST00495,PROD0052,07-12-2023,09:44:40,  South  ,BOOKS,2,86.96,2.0,PayPal,70.0,3.0,No,Seattle
ORD002663,,PROD0072,24/09/2022,20:04:51,Central,Clothing,7,176.72,20.8,Debit Card,19.0,3.2,Yes,Phoenix
ORD001622,CUST00580,PROD0152,02-16-2022,17:01:23,north,,8,672.64,18.2,Credit Card,54.0,2.5,Yes,Miami
ORD001595,CUST00206,PROD0021,13/10/2023,19:52:09,,Beauty,8,71.07,28.0,Cash,26.0,1.3,No,DENVER
ORD001460,CUST00361,PROD0175,09-02-2022,11:32:23,east,Toys,7,331.26,35.7,Bank Transfer,29.0,,No,Dallas
ORD001486,CUST00201,PROD0029,09/06/2022,18:13:11,west,sports,5,163.13,8.2,Bank Transfer,73.0,4.2,No,phoenix
ORD002719,CUST00341,PROD0060,12-26-2023,17:33:07,North,Home & Garden,8,$259.26,25.1,Debit Card,23.0,1.7,Yes,CHICAGO
ORD001090,CUST00507,PROD0057,22/07/2022,00:50:48,West,Sports,8,USD 201.77,31.2,Credit Card,28.0,2.1,No,SEATTLE
ORD002229,CUST00516,PROD0042,16/09/2022,11:05:40,Central,Beauty,4,77.52,33.4,Bank Transfer,55.0,,Yes,atlanta
ORD001492,CUST00588,PROD0011,03-27-2022,09:32:34,Central,Home & Gardeen,7,318.99 USD,26.6,Cash,53.0,3.3,No,los angeles
ORD001170,CUST00162,PROD0106,09-20-2022,16:54:23,East,Books,6,182.77,,,56.0,2.7,No,PHOENIX
ORD001056,CUST00461,PROD0167,12/06/2022,17:25:20,east,Beauty,2,$183.14,20.0,Bank Transfer,0.0,4.8,No,Denver
ORD001404,CUST00575,PROD0024,04/06/2022,20:05:07,north,Tois,10,143.17,38.6,Credit Card,58.0,1.3,No,PHOENIX
ORD002265,CUST00232,PROD0106,28/04/2022,07:54:06,  Central  ,Books,1,131.58,10.5,Debit Card,25.0,2.0,Yes,seattle
ORD001599,CUST00559,PROD0150,02-08-2023,22:56:49,South,Books,10,$154.06,38.5,Bank Transfer,46.0,1.6,No,Los Angeles
ORD002015,CUST00206,PROD0144,02-25-2022,06:23:23,WEST,Sport,10,197.83,18.5,Cash,38.0,2.9,No,Atlanta
ORD002370,,PROD0048,2022/09/16,13:08:46,East,Clothing,8,$69.80,12.9,Bank Transfer,21.0,1.2,No,SEATTLE
ORD001097,CUST00116,PROD0034,04-16-2022,17:59:20,South,,2,258.85,27.3,Credit Card,52.0,4.4,No,Atlanta
ORD001826,CUST00214,PROD0190,12-15-2023,21:22:39,East,TOYS,9,389.06 USD,2.9,Cash,57.0,99,No,PHOENIX
ORD002140,CUST00473,PROD0065,08-19-2023,19:05:16,west,Clothing,4,119.58,10.8,Credit Card,41.0,2.3,No,New York
ORD002225,CUST00052,PROD0031,22/04/2022,16:49:31,EAST,Toys,3,USD 387.92,39.6,Debit Card,29.0,2.6,No,  Seattle  
ORD002700,CUST00144,PROD0070,2023/11/26,02:27:19,West,BOOKS,10,148.79,7.6,Credit Card,61.0,4.6,No,Phoenix
ORD001479,CUST00014,PROD0136,2022/05/21,09:38:08,NORTH,HOME & GARDEN,5,71.85,5.1,Cash,73.0,3.9,No,Phoenix
ORD001323,CUST00538,PROD0012,05-10-2023,09:10:14,SOUTH,Beauty,5,342.47,11.1,Bank Transfer,74.0,2.2,No,atlanta
ORD002217,,PROD0198,11-15-2023,12:38:26,North,Home & Gardn,3,85.48,4.8,Bank Transfer,40.0,1.7,No,Seattle
ORD002467,CUST00025,PROD0060,2023/02/11,11:28:45,South,Beauty,5,395.73,24.6,Bank Transfer,33.0,3.7,No,Seattle
ORD002478,CUST00184,PROD0197,2023/05/23,20:09:00,East,Books,4,266.14,1.6,PayPal,49.0,3.1,No,Seattle
ORD002621,CUST00506,PROD0034,06-21-2023,17:41:42,,Home & Garden,2,349.61,9.9,Cash,52.0,3.5,No,Dallas
ORD001098,CUST00434,PROD0021,12-13-2023,14:05:19,Central,Beauty,9,42.15,13.1,Debit Card,52.0,1.8,No,  New York  
ORD002221,CUST00227,PROD0125,2023/01/02,22:44:50,  East  ,Electronics,9,576,23.5,PayPal,18.0,3.7,Yes,DALLAS
ORD001424,CUST00067,PROD0092,08/06/2023,09:41:12,South,sports,4,130.63,33.6,Bank Transfer,18.0,3.3,No,Atlanta
ORD001296,CUST00095,PROD0109,11-23-2022,22:58:12,  North  ,Electronics,7,USD 1106.91,38.7,Credit Card,50.0,2.7,No,Seattle
ORD001737,CUST00149,PROD0134,07-03-2022,07:52:41,East,home & garden,1,11.72,,PayPal,72.0,4.6,No,Miami
ORD002709,CUST00179,PROD0083,2022/10/27,21:24:15,WEST,clothing,5,125.88,18.6,Debit Card,50.0,1.4,No,dallas
ORD001902,CUST00471,PROD0139,12/11/2022,13:50:27,EAST,Toyz,2,126.06,22.0,Debit Card,71.0,1.2,Yes,atlanta
ORD001601,CUST00170,PROD0013,2022/10/22,21:42:40,South,Bokks,9,175.16,10.3,Cash,25.0,3.4,No,DALLAS
ORD001999,CUST00410,PROD0066,2023/10/15,17:06:41,south,Clothing,9,172.13,18.5,Bank Transfer,44.0,2.1,No,LOS ANGELES
ORD002638,CUST00583,PROD0192,2022/12/27,19:10:19,Central,Beauty,7,55,28.9,Credit Card,51.0,2.6,Yes,Atlanta
ORD001395,CUST00174,PROD0122,2022/04/28,18:39:53,  East  ,Books,10,377.42,30.7,,21.0,4.4,Yes,Dallas
ORD001426,CUST00075,PROD0077,2022/04/16,12:38:31,East,Books,2,55.4,28.8,Credit Card,25.0,3.3,No,atlanta
