order_id,customer_id,product_id,order_date,order_time,region,category,quantity,unit_price,discount_pct,payment_method,customer_age,rating,return_flag,shipping_city,order_date_clean,order_datetime,year,month,day,hour,normalized_return_flag,revenue,age_group
ORD001008,CUST00060,PROD0136,10/24/2023,21:32:58,East,Toys,6,221.46,2.7,Bank Transfer,47,4.8,No,Houston,10/24/2023,10/24/2023 21:32,2023,10,24,21,0,1292.88348,Adult
ORD002109,CUST00582,PROD0087,10/4/2022,7:56:22,Central,Electronics,7,292.46,0,Unknown,69,1.4,Yes,Chicago,10/4/2022,10/4/2022 7:56,2022,10,4,7,1,2047.22,Middle Age
ORD002563,CUST00223,PROD0198,12/27/2023,16:10:13,Unknown,Electronics,9,1134.56,0,Cash,31,3.670571096,No,Dallas,12/27/2023,12/27/2023 16:10,2023,12,27,16,0,10211.04,Young Adult
ORD002416,CUST00239,PROD0026,11/6/2022,14:35:46,South,Beauty,9,263.5,22.6,Debit Card,0,4.1,No,Dallas,6/11/2022,6/11/2022 14:35,2022,6,11,14,0,1835.541,
ORD001068,CUST00010,PROD0035,5/19/2023,22:31:56,North,Unknown,6,755.12,13.2,Bank Transfer,25,2.9,No,Seattle,5/19/2023,5/19/2023 22:31,2023,5,19,22,0,3932.66496,Young Adult
ORD002655,CUST00378,PROD0079,11/13/2022,12:24:32,Unknown,Toys,4,263.71,6.8,Bank Transfer,75,2,No,Dallas,11/13/2022,11/13/2022 12:24,2022,11,13,12,0,983.11088,Senior
ORD002120,CUST00558,PROD0136,3/23/2022,9:27:59,South,Toys,1,350.81,34.6,Credit Card,54,1.4,Yes,Miami,3/23/2022,3/23/2022 9:27,2022,3,23,9,1,229.42974,Middle Age
ORD002365,CUST00252,PROD0013,2/25/2022,7:33:34,South,Boooks,2,13.83,32.8,Unknown,47,2.9,No,Denver,2/25/2022,2/25/2022 7:33,2022,2,25,7,0,18.58752,Adult
ORD002145,CUST00412,PROD0103,7/7/2023,13:22:54,East,Electronics,10,325.22,17.6,Debit Card,19,4.9,No,  Miami  ,7/7/2023,7/7/2023 13:22,2023,7,7,13,0,2679.8128,Young Adult
ORD002180,CUST00150,PROD0150,25/08/2022,17:17:53,East,Toys,8,301.98,20.2,Debit Card,50,4.7,No,Dallas,8/25/2022,8/25/2022 17:17,2022,8,25,17,0,1927.84032,Adult
ORD002566,Unknown,PROD0124,14/07/2023,10:59:26,North,Clothing,6,175.74,18.1,PayPal,18,3.6,Yes,Phoenix,7/14/2023,7/14/2023 10:59,2023,7,14,10,1,863.58636,Teen
ORD002698,CUST00270,PROD0124,2/10/2023,9:31:43,South,Books,10,88.53,28.7,PayPal,36,3.5,No,Chicago,10/2/2023,10/2/2023 9:31,2023,10,2,9,0,631.2189,Adult
ORD001024,CUST00067,PROD0031,16/07/2023,15:05:15,East,Electronics,1,162.97,9,Bank Transfer,57,2.7,No,Houston,7/16/2023,7/16/2023 15:05,2023,7,16,15,0,148.3027,Middle Age
ORD001633,Unknown,PROD0141,5/2/2022,10:29:38,West,Clothiing,8,172.72,14.6,Debit Card,61,2.4,Yes,Miami,5/2/2022,5/2/2022 10:29,2022,5,2,10,1,1180.02304,Middle Age
ORD001470,CUST00288,PROD0011,12/28/2023,20:06:48,North,Clothing,2,164.1,30.7,Debit Card,47,2.5,No,Dallas,12/28/2023,12/28/2023 20:06,2023,12,28,20,0,227.4426,Adult
ORD001557,CUST00380,PROD0074,8/23/2023,8:51:18,West,Books,10,280.65,39.7,Bank Transfer,46,4.7,No,Miami,8/23/2023,8/23/2023 8:51,2023,8,23,8,0,1692.3195,Adult
ORD001293,CUST00255,PROD0097,5/10/2023,8:23:25,Central,Books,4,234,17.3,Cash,65,2.8,No,Denver,5/10/2023,5/10/2023 8:23,2023,5,10,8,0,774.072,Middle Age
ORD001772,CUST00524,PROD0154,11/2/2022,21:03:59,South,Beauty,8,10.57,35.2,Credit Card,46,2.6,No,Phoenix,2/11/2022,2/11/2022 21:03,2022,2,11,21,0,54.79488,Adult
ORD002262,CUST00427,PROD0146,2/19/2022,9:30:02,West,Sports,3,345,3,Unknown,39,1.4,No,Chicago,2/19/2022,2/19/2022 9:30,2022,2,19,9,0,1003.95,Adult
ORD002715,CUST00266,PROD0067,6/19/2023,21:13:45,East,Beauty,7,286.3,26.4,PayPal,58,4.5,No,Los Angeles,6/19/2023,6/19/2023 21:13,2023,6,19,21,0,1475.0176,Middle Age
ORD002188,CUST00403,PROD0064,8/27/2023,6:08:20,Central,Sprots,4,41.85,9.7,Debit Card,28,4.9,No,Denver,8/27/2023,8/27/2023 6:08,2023,8,27,6,0,151.1622,Young Adult
ORD002022,CUST00054,PROD0030,3/12/2022,13:29:10,Central,Electronics,3,9999,29,Cash,43,4.5,No,Miami,3/12/2022,3/12/2022 13:29,2022,3,12,13,0,21297.87,Adult
ORD001120,CUST00530,PROD0168,4/2/2022,10:46:01,South,Beauty,10,324.12,15.5,PayPal,43,2.2,No,Atlanta,4/2/2022,4/2/2022 10:46,2022,4,2,10,0,2738.814,Adult
ORD001905,CUST00373,PROD0154,20/07/2022,18:52:07,Central,Clothing,10,92.98,17.8,PayPal,46,2.7,No,Seattle,7/20/2022,7/20/2022 18:52,2022,7,20,18,0,764.2956,Adult
ORD002306,CUST00455,PROD0004,26/06/2023,11:15:43,North,Home & Garden,1,180.76,19.3,Bank Transfer,51,1.1,No,Denver,6/26/2023,6/26/2023 11:15,2023,6,26,11,0,145.87332,Middle Age
ORD002388,CUST00159,PROD0131,5/7/2023,16:58:32,South,Sports,7,185.04,15.4,Cash,66,3.3,No,Denver,7/5/2023,7/5/2023 16:58,2023,7,5,16,0,1095.80688,Middle Age
ORD002334,CUST00025,PROD0043,12/10/2023,20:25:08,West,Clohing,9,49.76,12.5,Cash,40,2.8,No,Atlanta,12/10/2023,12/10/2023 20:25,2023,12,10,20,0,391.86,Adult
ORD001510,CUST00192,PROD0015,26/04/2023,6:32:32,North,Books,3,13.41,5.3,Bank Transfer,72,1.7,Yes,Denver,4/26/2023,4/26/2023 6:32,2023,4,26,6,1,38.09781,Senior
ORD002093,CUST00592,PROD0016,6/1/2023,10:48:09,East,Toys,1,345.05,2.3,PayPal,32,4.9,No,Denver,6/1/2023,6/1/2023 10:48,2023,6,1,10,0,337.11385,Young Adult
ORD001815,CUST00266,PROD0020,2/21/2022,12:37:33,Central,Books,7,318.51,27.4,PayPal,57,4.5,Yes,Seattle,2/21/2022,2/21/2022 12:37,2022,2,21,12,1,1618.66782,Middle Age
ORD002528,CUST00499,PROD0122,14/02/2023,8:58:46,South,Clothing,4,23.47,12.4,PayPal,47,2.8,Yes,Chicago,2/14/2023,2/14/2023 8:58,2023,2,14,8,1,82.23888,Adult
ORD001863,CUST00362,PROD0095,3/23/2022,13:55:56,North,Toys,5,176.91,12.6,Cash,35,1.6,No,Seattle,3/23/2022,3/23/2022 13:55,2022,3,23,13,0,773.0967,Young Adult
ORD002082,CUST00280,PROD0008,11/22/2022,19:50:27,East,Home & Garden,6,132.76,24,PayPal,23,0,No,Denver,11/22/2022,11/22/2022 19:50,2022,11,22,19,0,605.3856,Young Adult
ORD002208,CUST00029,PROD0009,7/1/2022,12:03:50,East,Books,4,200.63,12.4,Bank Transfer,61,1.5,No,Los Angeles,7/1/2022,7/1/2022 12:03,2022,7,1,12,0,703.00752,Middle Age
ORD002289,CUST00494,PROD0058,25/10/2023,8:36:27,South,Toys,10,332.64,28.3,Debit Card,34,1.6,No,New York,10/25/2023,10/25/2023 8:36,2023,10,25,8,0,2385.0288,Young Adult
ORD002586,CUST00461,PROD0139,6/24/2022,16:24:56,North,Electronics,3,480.1,10.7,Cash,42,3.9,No,Houston,6/24/2022,6/24/2022 16:24,2022,6,24,16,0,1286.1879,Adult
ORD002658,CUST00394,PROD0086,25/06/2023,7:19:40,Central,Home & Garden,4,51.48,4.3,Debit Card,33,3.1,No,  Seattle  ,6/25/2023,6/25/2023 7:19,2023,6,25,7,0,197.06544,Young Adult
ORD001380,CUST00040,PROD0067,3/22/2022,13:03:45,South,Home & Garden,8,207.62,14.1,Credit Card,72,1.1,No,Phoenix,3/22/2022,3/22/2022 13:03,2022,3,22,13,0,1426.76464,Senior
ORD001604,CUST00255,PROD0028,6/22/2022,12:45:26,South,Clothiing,10,139.66,13.7,Debit Card,18,2.9,No,Phoenix,6/22/2022,6/22/2022 12:45,2022,6,22,12,0,1205.2658,Teen
ORD002489,CUST00524,PROD0145,4/1/2023,21:28:54,Central,Clothing,8,99.66,8.7,PayPal,67,4.6,No,New York,4/1/2023,4/1/2023 21:28,2023,4,1,21,0,727.91664,Middle Age
ORD002582,CUST00046,PROD0139,10/28/2023,18:22:47,East,Electronics,3,275.23,39.5,Bank Transfer,29,4.9,No,Chicago,10/28/2023,10/28/2023 18:22,2023,10,28,18,0,499.54245,Young Adult
ORD001550,CUST00378,PROD0120,4/18/2022,16:46:08,Central,Beauty,9,281.99,1.5,PayPal,39,3.8,No,  Los Angeles  ,4/18/2022,4/18/2022 16:46,2022,4,18,16,0,2499.84135,Adult
ORD002171,CUST00304,PROD0128,6/27/2023,20:01:42,East,Clothing,6,39.62,23.1,PayPal,18,5,Yes,Seattle,6/27/2023,6/27/2023 20:01,2023,6,27,20,1,182.80668,Teen
ORD001251,CUST00405,PROD0054,5/3/2022,12:54:01,North,Clothing,1,35.64,25,Credit Card,71,3.670571096,Yes,Miami,5/3/2022,5/3/2022 12:54,2022,5,3,12,1,26.73,Senior
ORD002681,Unknown,PROD0084,6/27/2022,15:53:37,West,Electronics,2,866.59,32.5,Debit Card,45,1.9,No,Atlanta,6/27/2022,6/27/2022 15:53,2022,6,27,15,0,1169.8965,Adult
ORD001212,CUST00114,PROD0164,15/08/2023,1:50:50,West,Beauty,6,173.11,34.2,Credit Card,53,4.6,No,Miami,8/15/2023,8/15/2023 1:50,2023,8,15,1,0,683.43828,Middle Age
ORD002744,CUST00295,PROD0103,9/15/2022,6:09:01,West,Beauty,2,204.12,0.6,Debit Card,26,1.8,No,Miami,9/15/2022,9/15/2022 6:09,2022,9,15,6,0,405.79056,Young Adult
ORD001330,CUST00236,PROD0001,7/3/2023,8:15:23,North,Clothing,7,110.86,38.3,Debit Card,48,4.4,No,New York,7/3/2023,7/3/2023 8:15,2023,7,3,8,0,478.80434,Adult
ORD001432,CUST00204,PROD0106,11/23/2023,10:07:41,South,Buety,10,111.02,21.1,Credit Card,71,4.2,Yes,Miami,11/23/2023,11/23/2023 10:07,2023,11,23,10,1,875.9478,Senior
ORD001276,CUST00004,PROD0085,8/11/2022,21:47:49,South,Sports,8,280.36,39.6,Debit Card,70,2.5,No,Phoenix,11/8/2022,11/8/2022 21:47,2022,11,8,21,0,1354.69952,Middle Age
ORD002616,CUST00278,PROD0099,4/1/2022,22:14:42,North,Home & Garden,8,297.01,20.4,Bank Transfer,50,3,No,Denver,4/1/2022,4/1/2022 22:14,2022,4,1,22,0,1891.35968,Adult
ORD002335,Unknown,PROD0180,11/7/2023,16:45:50,North,Clothing,1,86.91,9.5,Credit Card,22,3.7,Yes,Phoenix,11/7/2023,11/7/2023 16:45,2023,11,7,16,1,78.65355,Young Adult
ORD002469,CUST00445,PROD0028,2/10/2023,6:03:38,North,Tois,1,245.9,12.9,Credit Card,73,2.4,No,Chicago,2/10/2023,2/10/2023 6:03,2023,2,10,6,0,214.1789,Senior
ORD001291,CUST00128,PROD0052,5/8/2022,2:31:18,West,Toys,4,297.79,23.9,Credit Card,64,1.8,No,Dallas,5/8/2022,5/8/2022 2:31,2022,5,8,2,0,906.47276,Middle Age
ORD001901,CUST00202,PROD0097,1/9/2022,10:49:41,East,Bokks,1,50,24.5,Credit Card,53,3.1,No,Houston,1/9/2022,1/9/2022 10:49,2022,1,9,10,0,37.75,Middle Age
ORD001448,Unknown,PROD0161,12/24/2022,22:02:25,South,Electronics,8,124.65,22.7,Bank Transfer,31,2.7,No,Phoenix,12/24/2022,12/24/2022 22:02,2022,12,24,22,0,770.8356,Young Adult
ORD002518,CUST00159,PROD0003,6/15/2022,22:27:07,South,Sports,10,354.29,4.3,Debit Card,71,2.4,Yes,Atlanta,6/15/2022,6/15/2022 22:27,2022,6,15,22,1,3390.5553,Senior
ORD002578,CUST00196,PROD0182,15/01/2023,11:10:13,East,Sports,9,37.5,4.5,Cash,28,2.5,No,  Miami  ,1/15/2023,1/15/2023 11:10,2023,1,15,11,0,322.3125,Young Adult
ORD001303,CUST00549,PROD0152,28/04/2022,22:42:38,West,Beauty,7,161.38,12.6,Debit Card,47,2.6,No,Los Angeles,4/28/2022,4/28/2022 22:42,2022,4,28,22,0,987.32284,Adult
ORD002551,CUST00523,PROD0164,10/4/2022,16:56:52,South,Clothing,4,162.28,17.2,Debit Card,70,1.7,No,Dallas,10/4/2022,10/4/2022 16:56,2022,10,4,16,0,537.47136,Middle Age
ORD002697,CUST00558,PROD0163,5/10/2022,13:49:57,East,Home & Garden,7,63.2,16.6,Debit Card,73,4.6,No,Phoenix,5/10/2022,5/10/2022 13:49,2022,5,10,13,0,368.9616,Senior
ORD001940,CUST00274,PROD0027,6/5/2023,9:01:26,East,Books,5,31.48,27.6,Bank Transfer,42,4,No,Seattle,6/5/2023,6/5/2023 9:01,2023,6,5,9,0,113.9576,Adult
ORD001067,CUST00162,PROD0166,7/21/2022,15:20:18,East,Books,8,374.66,21.4,Debit Card,32,4.1,No,Phoenix,7/21/2022,7/21/2022 15:20,2022,7,21,15,0,2355.86208,Young Adult
ORD001019,CUST00482,PROD0064,24/01/2023,7:48:01,North,Electronics,6,684.15,18.9,Credit Card,26,1.1,Yes,Phoenix,1/24/2023,1/24/2023 7:48,2023,1,24,7,1,3329.0739,Young Adult
ORD001324,CUST00137,PROD0072,20/07/2022,2:14:46,West,Home & Garden,1,125.01,31.1,Credit Card,73,4.9,No,Seattle,7/20/2022,7/20/2022 2:14,2022,7,20,2,0,86.13189,Senior
ORD002284,CUST00598,PROD0197,5/11/2023,15:27:16,South,Beauty,7,336.12,10.3,PayPal,19,2,No,Atlanta,5/11/2023,5/11/2023 15:27,2023,5,11,15,0,2110.49748,Young Adult
ORD002660,CUST00447,PROD0075,11/25/2023,20:44:27,East,Clothing,2,65.44,28.3,Credit Card,46,2.5,No,New York,11/25/2023,11/25/2023 20:44,2023,11,25,20,0,93.84096,Adult
ORD002433,CUST00285,PROD0175,8/4/2023,9:24:12,Central,Clothing,5,84.31,18.8,Credit Card,61,2.3,No,New York,8/4/2023,8/4/2023 9:24,2023,8,4,9,0,342.2986,Middle Age
ORD002424,CUST00394,PROD0155,6/6/2022,17:36:21,East,Electronics,6,843.02,17.6,Credit Card,19,-1,No,Los Angeles,6/6/2022,6/6/2022 17:36,2022,6,6,17,0,4167.89088,Young Adult
ORD001054,CUST00196,PROD0095,12/5/2022,14:07:51,East,Home & Garden,1,346.23,13.6,PayPal,42,2.6,No,  Phoenix  ,5/12/2022,5/12/2022 14:07,2022,5,12,14,0,299.14272,Adult
ORD001963,CUST00426,PROD0196,24/04/2023,10:56:32,East,Toys,10,193.64,32.4,Credit Card,23,2.7,No,Atlanta,4/24/2023,4/24/2023 10:56,2023,4,24,10,0,1309.0064,Young Adult
ORD001931,CUST00366,PROD0168,12/17/2023,4:51:21,West,Toys,5,68.51,36.6,Unknown,29,2.5,Yes,Miami,12/17/2023,12/17/2023 4:51,2023,12,17,4,1,217.1767,Young Adult
ORD002702,CUST00533,PROD0178,3/15/2022,7:54:11,West,Clothing,6,78.36,28.2,PayPal,47,3.670571096,Yes,Dallas,3/15/2022,3/15/2022 7:54,2022,3,15,7,1,337.57488,Adult
ORD001150,CUST00549,PROD0143,19/07/2023,12:26:35,East,Clothing,5,75.33,39.5,Cash,34,2.5,No,Atlanta,7/19/2023,7/19/2023 12:26,2023,7,19,12,0,227.87325,Young Adult
ORD002508,CUST00019,PROD0080,2/7/2022,8:53:38,West,Home & Garden,1,268.38,3.3,Bank Transfer,47,7,No,New York,2/7/2022,2/7/2022 8:53,2022,2,7,8,0,259.52346,Adult
ORD002121,CUST00446,PROD0107,22/04/2022,17:55:08,East,Home & Garden,9,139.67,5.7,PayPal,52,3.8,No,Atlanta,4/22/2022,4/22/2022 17:55,2022,4,22,17,0,1185.37929,Middle Age
ORD002517,CUST00557,PROD0098,3/26/2022,10:51:03,East,Home&Garden,6,238.17,15,Credit Card,48,2.1,No,Miami,3/26/2022,3/26/2022 10:51,2022,3,26,10,0,1214.667,Adult
ORD002130,CUST00265,PROD0105,3/3/2022,9:13:48,North,Toys,8,252.84,7.1,Debit Card,49,3.8,No,  Miami  ,3/3/2022,3/3/2022 9:13,2022,3,3,9,0,1879.10688,Adult
ORD001743,CUST00240,PROD0007,3/2/2023,6:22:50,North,Home & Garden,6,280.63,19,Unknown,27,4.8,No,Denver,3/2/2023,3/2/2023 6:22,2023,3,2,6,0,1363.8618,Young Adult
ORD002538,CUST00185,PROD0080,1/7/2023,11:52:40,East,Beauty,4,155.36,0,Bank Transfer,43,3.4,No,Houston,7/1/2023,7/1/2023 11:52,2023,7,1,11,0,621.44,Adult
ORD001749,CUST00383,PROD0108,15/01/2023,15:52:00,North,Books,9,291.89,34.8,Cash,72,5,No,Phoenix,1/15/2023,1/15/2023 15:52,2023,1,15,15,0,1712.81052,Senior
ORD001755,CUST00258,PROD0139,3/5/2023,16:44:59,South,Electronics,9,1167.24,12.1,PayPal,18,3.4,No,Miami,3/5/2023,3/5/2023 16:44,2023,3,5,16,0,9234.03564,Teen
ORD002048,CUST00066,PROD0176,3/15/2022,14:08:35,Unknown,Clohing,4,111,3.3,Unknown,35,4.9,No,Seattle,3/15/2022,3/15/2022 14:08,2022,3,15,14,0,429.348,Young Adult
ORD001811,CUST00093,PROD0080,6/17/2023,0:29:12,West,Home & Garden,3,244.18,26.6,Credit Card,46,1.9,No,Chicago,6/17/2023,6/17/2023 0:29,2023,6,17,0,0,537.68436,Adult
ORD001661,CUST00190,PROD0122,15/03/2022,22:34:39,East,Electronics,1,810.28,37.4,PayPal,58,2.7,No,Miami,3/15/2022,3/15/2022 22:34,2022,3,15,22,0,507.23528,Middle Age
ORD002659,CUST00315,PROD0086,3/3/2023,6:54:23,North,Books,8,119.98,19.1,Bank Transfer,75,3.5,No,  Chicago  ,3/3/2023,3/3/2023 6:54,2023,3,3,6,0,776.51056,Senior
ORD002106,CUST00416,PROD0061,10/11/2022,17:24:02,Central,Clothing,2,44.17,8.4,Credit Card,20,1.3,No,Miami,10/11/2022,10/11/2022 17:24,2022,10,11,17,0,80.91944,Young Adult
ORD001255,CUST00349,PROD0027,25/06/2022,22:38:42,South,Beauty,9,28.2,38.5,Debit Card,47,4.7,No,Chicago,6/25/2022,6/25/2022 22:38,2022,6,25,22,0,156.087,Adult
ORD001934,CUST00004,PROD0124,12/6/2022,6:20:17,North,Beauty,3,233.96,2.7,PayPal,27,3.5,No,  Atlanta  ,12/6/2022,12/6/2022 6:20,2022,12,6,6,0,682.92924,Young Adult
ORD002675,CUST00414,PROD0047,8/20/2022,22:21:07,Central,Home & Garden,2,37.8,31.9,Cash,29,3.8,No,Denver,8/20/2022,8/20/2022 22:21,2022,8,20,22,0,51.4836,Young Adult
ORD001892,CUST00062,PROD0051,6/24/2022,6:03:29,West,Sports,3,22.43,7.8,Debit Card,66,4.7,Yes,New York,6/24/2022,6/24/2022 6:03,2022,6,24,6,1,62.04138,Middle Age
ORD001873,CUST00494,PROD0125,18/06/2023,19:27:35,North,Sports,6,26.89,8.1,PayPal,67,1.8,No,New York,6/18/2023,6/18/2023 19:27,2023,6,18,19,0,148.27146,Middle Age
ORD001613,CUST00275,PROD0038,2/1/2022,20:21:47,West,Electronics,7,836.92,37.8,PayPal,26,4.4,No,Seattle,1/2/2022,1/2/2022 20:21,2022,1,2,20,0,3643.94968,Young Adult
ORD002403,Unknown,PROD0063,4/28/2023,20:10:01,North,Home & Garden,9,45.28,16.9,Credit Card,71,2.9,No,Denver,4/28/2023,4/28/2023 20:10,2023,4,28,20,0,338.64912,Senior
ORD002100,CUST00598,PROD0121,6/24/2022,11:19:09,East,Books,1,250.1,30.4,PayPal,54,1.6,No,  Dallas  ,6/24/2022,6/24/2022 11:19,2022,6,24,11,0,174.0696,Middle Age
ORD001388,CUST00335,PROD0010,17/03/2022,16:57:59,West,Sports,8,140.78,7.6,Credit Card,38,4.7,No,Denver,3/17/2022,3/17/2022 16:57,2022,3,17,16,0,1040.64576,Adult
ORD001936,CUST00079,PROD0108,9/22/2022,12:17:57,North,Tois,3,83.28,38,PayPal,31,3.1,No,Los Angeles,9/22/2022,9/22/2022 12:17,2022,9,22,12,0,154.9008,Young Adult
ORD001406,CUST00516,PROD0067,27/09/2022,14:13:29,North,Clothing,5,137.62,7.5,Debit Card,58,3.670571096,No,Dallas,9/27/2022,9/27/2022 14:13,2022,9,27,14,0,636.4925,Middle Age
ORD002315,CUST00512,PROD0182,5/19/2022,14:54:41,Central,Sports,2,41.49,2.4,Debit Card,24,5,No,Dallas,5/19/2022,5/19/2022 14:54,2022,5,19,14,0,80.98848,Young Adult
ORD001794,CUST00202,PROD0175,26/06/2022,8:23:12,North,Toys,6,397.78,25.4,Credit Card,64,99,No,Phoenix,6/26/2022,6/26/2022 8:23,2022,6,26,8,0,1780.46328,Middle Age
ORD001715,Unknown,PROD0127,6/3/2023,19:50:07,North,Sports,5,56.78,19,PayPal,22,1.7,No,New York,3/6/2023,3/6/2023 19:50,2023,3,6,19,0,229.959,Young Adult
ORD002134,CUST00099,PROD0109,8/22/2022,6:52:37,Central,Sports,3,204.66,34.7,Cash,52,2.6,No,Miami,8/22/2022,8/22/2022 6:52,2022,8,22,6,0,400.92894,Middle Age
ORD002023,CUST00368,PROD0069,28/08/2022,14:46:28,West,Books,6,235.76,39.5,Debit Card,31,1.3,No,Phoenix,8/28/2022,8/28/2022 14:46,2022,8,28,14,0,855.8088,Young Adult
ORD002055,CUST00508,PROD0124,5/11/2022,22:55:56,Central,Books,6,13.37,0,Debit Card,57,3.2,No,Los Angeles,11/5/2022,11/5/2022 22:55,2022,11,5,22,0,80.22,Middle Age
ORD002589,CUST00271,PROD0176,20/09/2022,9:16:14,West,Clothing,10,175.4,8.2,Cash,56,4.1,No,Denver,9/20/2022,9/20/2022 9:16,2022,9,20,9,0,1610.172,Middle Age
ORD001246,CUST00005,PROD0085,9/25/2022,21:43:06,Central,Electronics,7,719.28,37.2,Debit Card,55,0,Yes,  Denver  ,9/25/2022,9/25/2022 21:43,2022,9,25,21,1,3161.95488,Middle Age
ORD001145,CUST00370,PROD0163,7/16/2023,9:45:33,South,Clothiing,1,166.45,22.8,PayPal,52,4.3,No,Miami,7/16/2023,7/16/2023 9:45,2023,7,16,9,0,128.4994,Middle Age
ORD002689,CUST00054,PROD0114,3/5/2022,9:41:24,North,Toys,3,226.3,27.6,Credit Card,65,4.5,No,  Dallas  ,5/3/2022,5/3/2022 9:41,2022,5,3,9,0,491.5236,Middle Age
ORD002152,CUST00495,PROD0052,7/12/2023,9:44:40,South,Books,2,86.96,2,PayPal,70,3,No,Seattle,7/12/2023,7/12/2023 9:44,2023,7,12,9,0,170.4416,Middle Age
ORD002663,Unknown,PROD0072,24/09/2022,20:04:51,Central,Clothing,7,176.72,20.8,Debit Card,19,3.2,Yes,Phoenix,9/24/2022,9/24/2022 20:04,2022,9,24,20,1,979.73568,Young Adult
ORD001622,CUST00580,PROD0152,2/16/2022,17:01:23,North,Unknown,8,672.64,18.2,Credit Card,54,2.5,Yes,Miami,2/16/2022,2/16/2022 17:01,2022,2,16,17,1,4401.75616,Middle Age
ORD001460,CUST00361,PROD0175,9/2/2022,11:32:23,East,Toys,7,331.26,35.7,Bank Transfer,29,3.670571096,No,Dallas,9/2/2022,9/2/2022 11:32,2022,9,2,11,0,1491.00126,Young Adult
ORD001486,CUST00201,PROD0029,9/6/2022,18:13:11,West,Sports,5,163.13,8.2,Bank Transfer,73,4.2,No,Phoenix,6/9/2022,6/9/2022 18:13,2022,6,9,18,0,748.7667,Senior
ORD001090,CUST00507,PROD0057,22/07/2022,0:50:48,West,Sports,8,201.77,31.2,Credit Card,28,2.1,No,Seattle,7/22/2022,7/22/2022 0:50,2022,7,22,0,0,1110.54208,Young Adult
ORD002229,CUST00516,PROD0042,16/09/2022,11:05:40,Central,Beauty,4,77.52,33.4,Bank Transfer,55,3.670571096,Yes,Atlanta,9/16/2022,9/16/2022 11:05,2022,9,16,11,1,206.51328,Middle Age
ORD001492,CUST00588,PROD0011,3/27/2022,9:32:34,Central,Home & Gardeen,7,318.99,26.6,Cash,53,3.3,No,Los Angeles,3/27/2022,3/27/2022 9:32,2022,3,27,9,0,1638.97062,Middle Age
ORD001170,CUST00162,PROD0106,9/20/2022,16:54:23,East,Books,6,182.77,0,Unknown,56,2.7,No,Phoenix,9/20/2022,9/20/2022 16:54,2022,9,20,16,0,1096.62,Middle Age
ORD001056,CUST00461,PROD0167,12/6/2022,17:25:20,East,Beauty,2,183.14,20,Bank Transfer,0,4.8,No,Denver,6/12/2022,6/12/2022 17:25,2022,6,12,17,0,293.024,
ORD001404,CUST00575,PROD0024,4/6/2022,20:05:07,North,Tois,10,143.17,38.6,Credit Card,58,1.3,No,Phoenix,6/4/2022,6/4/2022 20:05,2022,6,4,20,0,879.0638,Middle Age
ORD002265,CUST00232,PROD0106,28/04/2022,7:54:06,Central,Books,1,131.58,10.5,Debit Card,25,2,Yes,Seattle,4/28/2022,4/28/2022 7:54,2022,4,28,7,1,117.7641,Young Adult
ORD001599,CUST00559,PROD0150,2/8/2023,22:56:49,South,Books,10,154.06,38.5,Bank Transfer,46,1.6,No,Los Angeles,2/8/2023,2/8/2023 22:56,2023,2,8,22,0,947.469,Adult
ORD002015,CUST00206,PROD0144,2/25/2022,6:23:23,West,Sport,10,197.83,18.5,Cash,38,2.9,No,Atlanta,2/25/2022,2/25/2022 6:23,2022,2,25,6,0,1612.3145,Adult
ORD002370,Unknown,PROD0048,9/16/2022,13:08:46,East,Clothing,8,69.8,12.9,Bank Transfer,21,1.2,No,Seattle,9/16/2022,9/16/2022 13:08,2022,9,16,13,0,486.3664,Young Adult
ORD001097,CUST00116,PROD0034,4/16/2022,17:59:20,South,Unknown,2,258.85,27.3,Credit Card,52,4.4,No,Atlanta,4/16/2022,4/16/2022 17:59,2022,4,16,17,0,376.3679,Middle Age
ORD001826,CUST00214,PROD0190,12/15/2023,21:22:39,East,Toys,9,389.06,2.9,Cash,57,99,No,Phoenix,12/15/2023,12/15/2023 21:22,2023,12,15,21,0,3399.99534,Middle Age
ORD002140,CUST00473,PROD0065,8/19/2023,19:05:16,West,Clothing,4,119.58,10.8,Credit Card,41,2.3,No,New York,8/19/2023,8/19/2023 19:05,2023,8,19,19,0,426.66144,Adult
ORD002225,CUST00052,PROD0031,22/04/2022,16:49:31,East,Toys,3,387.92,39.6,Debit Card,29,2.6,No,  Seattle  ,4/22/2022,4/22/2022 16:49,2022,4,22,16,0,702.91104,Young Adult
ORD002700,CUST00144,PROD0070,11/26/2023,2:27:19,West,Books,10,148.79,7.6,Credit Card,61,4.6,No,Phoenix,11/26/2023,11/26/2023 2:27,2023,11,26,2,0,1374.8196,Middle Age
ORD001479,CUST00014,PROD0136,5/21/2022,9:38:08,North,Home & Garden,5,71.85,5.1,Cash,73,3.9,No,Phoenix,5/21/2022,5/21/2022 9:38,2022,5,21,9,0,340.92825,Senior
ORD001323,CUST00538,PROD0012,5/10/2023,9:10:14,South,Beauty,5,342.47,11.1,Bank Transfer,74,2.2,No,Atlanta,5/10/2023,5/10/2023 9:10,2023,5,10,9,0,1522.27915,Senior
